id,incorrect_form,incorrect_placement,incorrect_whitespace,incorrect_use
611793,0,0,0,0
611811,0,0,0,0
611881,0,0,0,0
611939,0,0,9,0
612060,0,0,0,0
612094,0,0,0,0
612095,0,0,0,0
612226,0,0,0,0
612234,0,0,0,0
612319,0,0,0,0
612320,0,0,0,0
612324,0,0,0,0
612369,0,0,0,0
612370,0,0,0,0
612373,0,0,0,0
612392,0,0,3,0
612393,0,0,0,0
612464,0,0,0,0
612512,0,0,0,0
612553,0,0,0,0
612783,2,2,5,0
612868,0,0,0,0
613001,0,0,0,0
613057,0,0,0,0
613111,0,0,0,0
613234,0,0,3,0
613268,0,0,0,0
613396,0,0,0,0
613570,0,0,0,0
613651,0,0,0,0
613860,0,0,0,0
614031,0,0,0,0
614118,0,0,0,0
614208,0,0,0,0
614438,0,0,0,1
614482,0,0,0,0
614534,0,0,6,0
614607,0,0,0,0
614683,0,0,0,0
614818,0,0,1,0
614870,0,0,0,0
614995,0,0,0,0
615423,0,0,0,0
615447,0,0,0,0
615450,0,0,0,0
615779,0,0,0,0
615866,0,0,0,0
615888,0,0,0,0
615926,0,0,0,0
616084,0,0,0,0
616179,0,0,0,0
616218,0,0,0,0
616226,0,0,0,0
616482,1,0,0,0
616488,0,0,0,0
616728,0,0,0,0
617099,0,0,0,0
617340,0,0,1,0
617343,0,0,0,0
617351,0,0,0,0
617593,0,0,0,0
617608,0,0,0,0
617719,0,0,0,0
618033,0,0,0,0
618359,0,0,0,0
618611,0,0,0,0
618930,0,0,0,0
619126,0,0,0,0
619430,0,0,1,0
619434,0,0,0,0
619449,1,0,0,0
619488,0,0,0,0
619586,0,0,0,0
619807,0,0,1,0
620175,0,0,0,0
620289,0,6,4,0
620378,0,0,0,0
620385,0,0,2,0
620401,0,0,0,0
620524,0,0,0,0
620681,1,0,0,0
620694,0,0,0,0
620699,0,0,0,0
620831,0,2,1,0
620919,0,0,0,0
621074,0,0,0,0
621234,0,0,1,0
621322,0,0,0,0
621436,0,0,0,0
621524,0,0,0,0
621617,0,0,0,0
621869,0,0,0,0
621955,0,0,1,0
622116,0,0,0,0
622183,2,2,15,1
622186,0,0,0,0
622230,0,0,0,0
622263,0,0,0,0
622357,0,0,0,0
622789,0,0,0,0
622898,0,0,0,0
622917,0,0,0,0
622969,0,0,2,0
622983,0,0,0,0
623040,0,0,0,0
623391,0,0,0,0
623396,0,0,0,0
623593,0,0,0,0
623612,0,0,0,0
623926,1,0,2,0
623936,0,0,0,0
624012,0,0,0,0
624094,2,0,0,0
624175,0,0,2,0
624456,0,0,0,0
624618,0,0,0,0
624760,0,0,0,0
624977,0,0,0,0
625093,0,0,0,0
625246,0,0,0,0
625374,0,0,0,0
625640,0,0,0,0
625658,0,0,0,0
625673,0,0,0,0
625820,1,0,0,0
625852,0,0,0,0
625929,0,0,0,0
626068,0,0,0,0
626194,0,0,3,0
626385,0,0,0,0
626418,0,0,0,0
626431,0,0,0,0
626512,0,0,0,0
626517,0,0,0,0
626524,0,0,0,0
626555,0,0,0,0
626622,0,0,1,0
626665,0,0,0,0
626769,0,0,0,0
626931,0,0,0,0
627138,0,0,0,0
627176,0,0,0,0
627513,0,0,5,0
627519,0,2,6,0
627529,0,0,0,0
627630,0,0,0,0
627638,0,0,0,0
627652,0,0,0,0
627658,0,0,0,0
627779,0,0,0,0
627941,0,0,1,0
628050,0,0,0,0
628213,0,0,0,0
628363,0,0,0,0
628554,0,0,0,0
628569,0,0,0,0
628633,0,0,0,0
628727,0,0,0,0
629084,0,0,0,0
629145,0,0,0,0
629263,0,0,0,0
629311,1,0,1,0
629451,0,0,0,0
629536,1,0,0,0
629646,0,0,0,0
629649,0,0,0,0
630087,0,0,0,0
630108,0,0,0,0
630156,0,0,0,0
630242,0,0,0,0
630537,0,0,0,0
630599,0,0,0,0
630652,0,0,0,0
630683,0,0,1,0
631059,0,0,0,0
631110,0,0,0,0
631209,0,0,0,0
631395,0,0,0,0
631403,0,0,0,0
631496,0,0,0,0
631538,0,0,0,0
631657,0,0,0,0
631677,0,0,0,0
631816,0,0,0,0
631872,0,0,0,0
632134,0,0,0,0
632621,0,0,0,0
632981,0,0,0,0
633074,0,0,0,0
633076,0,0,0,0
633090,0,0,0,0
633172,0,0,0,0
633175,0,0,0,0
633225,0,0,0,0
633245,0,0,0,0
633255,0,0,0,0
633358,0,0,3,0
633604,0,0,0,0
633607,0,0,0,0
633709,0,0,0,0
633804,0,0,0,0
633822,0,0,0,0
634032,0,0,0,0
634154,0,0,13,0
634361,0,0,0,0
634649,0,0,0,0
634693,0,0,1,0
634707,0,0,1,0
634738,0,0,0,0
634912,1,0,0,0
634970,0,0,0,0
635050,0,0,0,0
635054,0,0,0,0
635389,0,0,0,0
635532,0,0,0,0
635555,0,0,0,0
635571,0,0,0,0
635807,0,0,0,0
636071,0,0,0,0
636310,0,0,0,0
636402,2,1,0,0
636556,0,0,0,0
636652,0,0,0,0
636717,0,0,0,0
636940,0,0,0,0
637162,0,0,0,0
637401,0,0,0,0
637491,0,0,1,0
637525,0,0,0,0
637558,0,0,0,0
637671,0,0,0,0
637689,0,0,0,0
637691,0,0,2,0
637724,0,0,0,0
637817,1,0,0,0
637848,0,0,0,0
637901,0,0,0,0
637928,0,0,0,0
638015,2,5,2,0
638083,0,0,4,0
638133,0,0,0,0
638137,0,0,1,0
638218,0,0,0,0
638242,0,0,0,0
638395,0,0,0,0
638398,0,0,0,0
638492,0,0,0,0
638642,1,0,0,0
638698,0,0,4,0
638963,0,0,0,0
639040,0,0,0,0
639048,0,0,0,0
639421,0,0,0,0
639637,0,0,0,0
639903,0,0,0,0
640017,0,0,0,0
640158,0,0,0,0
640605,0,0,0,0
640611,0,0,0,0
640731,0,0,0,0
640929,0,0,0,0
641017,0,0,0,0
641147,0,0,2,0
641153,0,0,0,0
641222,0,0,0,0
641561,0,0,0,0
641771,1,0,0,0
641801,0,0,0,0
642117,0,0,0,0
642173,0,0,0,0
642193,0,0,5,0
642278,0,0,0,0
642367,0,0,0,0
642413,0,0,0,0
642625,0,0,1,0
642631,1,0,1,0
642656,1,0,0,0
642767,0,0,0,0
642893,0,0,0,0
642915,0,0,0,0
642965,0,0,0,0
642999,1,0,2,0
643586,0,0,0,0
643778,0,0,0,0
643897,0,0,0,0
644013,0,0,0,0
644035,1,0,1,0
644085,0,0,0,0
644377,0,0,0,0
644764,0,0,1,0
645050,0,0,0,0
645132,0,0,0,0
645257,0,0,0,0
645283,0,0,0,0
645438,6,0,5,0
645677,1,1,4,0
645688,0,0,0,0
645780,0,0,0,0
645797,0,0,0,0
645978,0,0,0,0
645988,0,0,0,0
646054,0,0,0,0
646147,1,0,0,0
646336,0,0,0,0
646474,0,0,0,0
646601,0,0,1,0
646633,0,0,0,0
646932,0,0,0,0
647120,4,2,31,0
647142,2,0,3,0
647157,0,0,0,0
647319,0,2,0,0
647436,0,0,0,0
647621,0,0,0,0
647686,2,0,5,0
647722,0,0,0,0
647758,0,0,0,0
647819,0,0,0,0
648016,1,0,1,0
648065,0,0,15,0
648299,0,0,0,0
648487,0,0,0,0
648589,0,0,0,0
648776,0,0,0,0
648843,0,0,0,0
648965,0,0,0,0
649000,0,0,0,0
649328,0,0,0,0
649333,0,0,0,0
649348,1,0,0,0
649483,0,0,0,0
649592,0,0,0,0
649713,0,0,0,0
649799,0,1,0,0
649945,0,0,1,0
651203,0,0,0,0
651211,0,0,0,0
651557,0,0,0,0
651808,1,0,0,0
651851,0,0,0,0
651865,0,0,0,0
652249,0,0,0,0
652263,0,0,0,0
652396,0,0,0,0
652994,0,0,0,0
653066,0,4,0,0
653067,0,0,7,0
653069,0,0,1,0
653073,1,0,0,0
653209,0,0,0,0
653250,0,0,0,0
653718,0,0,0,0
653861,0,0,0,0
653895,0,0,0,0
653969,0,0,0,0
654048,0,0,0,0
654227,0,0,0,0
654317,0,0,0,0
654393,0,0,0,0
654397,0,0,0,0
654598,0,0,0,0
654623,0,0,0,0
654630,0,0,0,0
654768,0,0,0,0
654797,0,2,0,0
654950,0,0,0,0
655185,0,0,0,0
655332,0,0,0,0
655361,0,0,0,0
655394,0,0,0,0
655421,2,0,0,0
655620,0,4,5,0
655645,0,0,0,0
655758,0,0,0,0
655764,0,0,0,0
655784,0,0,0,0
655857,0,0,0,0
656202,0,0,0,0
656355,0,0,0,0
656430,0,0,0,0
656672,0,0,0,0
656720,0,0,0,0
657169,0,0,5,0
657464,1,2,3,0
657591,0,0,4,0
657736,0,0,0,0
657746,0,0,4,0
657756,0,0,0,0
657788,0,0,0,0
657866,0,0,0,0
657998,0,0,0,0
658008,0,0,1,0
658227,0,0,0,0
658236,0,0,0,0
658326,2,0,0,0
658383,0,0,1,0
658477,0,0,0,0
658598,0,0,0,0
658599,0,0,0,0
658643,0,0,0,0
658668,0,0,0,0
658714,0,0,0,0
658716,0,0,0,0
658799,0,0,0,0
658925,0,0,0,0
658978,0,0,0,0
659031,0,0,0,0
659054,0,0,0,0
659320,0,0,0,0
659398,0,0,0,0
659635,0,0,0,0
660227,0,0,0,0
660282,0,0,0,0
660328,1,0,0,0
660359,0,0,0,0
660596,5,0,6,0
660624,0,1,3,0
660693,0,0,0,0
660866,0,0,0,0
660991,0,0,0,0
661004,0,0,0,0
661067,0,0,0,0
661073,0,0,0,0
661266,0,0,1,0
661272,0,0,0,0
661279,0,0,0,0
661413,0,0,0,0
661492,0,0,0,0
661715,0,0,0,0
661725,0,0,0,0
661833,0,0,0,0
662185,0,0,0,0
662321,0,0,0,0
662400,0,0,3,0
662523,0,0,0,0
662526,0,0,0,0
662544,0,0,0,0
662576,0,0,0,0
662839,0,0,0,0
663017,0,0,0,0
663018,0,0,0,0
663093,0,0,0,0
663121,2,0,1,0
663229,0,0,0,0
663468,0,0,0,0
663545,0,0,0,0
663623,0,0,0,0
663637,0,0,0,0
663907,0,0,0,0
663936,0,0,0,0
663939,0,0,0,0
664001,0,0,0,0
664368,0,0,0,0
664371,0,0,0,0
664468,0,0,2,0
664584,0,0,0,0
664699,0,0,0,0
664705,0,0,0,0
664799,1,0,0,0
664830,0,0,0,0
664880,0,0,0,0
664893,0,0,0,0
664930,0,0,0,0
664958,0,0,0,0
664960,2,0,0,0
664965,0,0,0,0
665039,0,0,0,0
665041,0,0,0,0
665043,0,0,0,0
665323,0,0,0,0
665353,0,0,0,0
665378,0,0,0,0
665692,0,0,5,0
665977,0,0,0,0
666002,0,0,0,1
666030,0,0,0,0
666055,0,5,0,0
666116,1,0,0,0
666140,0,0,0,0
666199,0,0,0,0
666245,0,0,2,0
666375,0,0,0,0
666428,0,0,0,0
666491,0,0,0,0
666542,0,0,0,0
666610,0,0,0,0
666839,0,0,0,0
666978,0,0,0,0
666985,0,0,0,0
667059,0,0,0,0
667201,0,0,0,0
667205,0,0,0,0
667290,0,0,0,0
667355,0,0,0,4
667439,0,0,0,0
667502,0,0,0,0
667505,0,0,0,0
667819,0,0,0,0
667912,0,0,0,0
668015,1,0,0,0
668141,0,0,0,0
668300,0,0,0,0
668600,0,0,0,0
668645,0,0,0,0
668686,1,0,2,0
668687,0,0,0,0
668689,0,0,2,0
668785,2,0,0,0
668788,0,0,0,0
668792,0,0,0,0
668801,0,0,0,0
668952,0,0,0,0
669142,0,2,8,0
669255,0,0,0,0
669261,0,0,0,0
669504,0,0,0,0
669537,0,0,0,0
669606,0,0,0,0
669779,0,0,0,0
669910,1,0,0,0
669971,0,3,2,0
670073,0,0,0,0
670144,0,0,0,0
670208,0,0,0,0
670294,0,0,0,0
670299,0,0,0,0
670374,0,0,0,0
670488,0,0,0,0
670495,0,0,0,0
670537,0,0,0,0
670631,1,0,0,1
670645,0,0,0,0
670688,0,0,0,0
670763,0,0,0,0
670775,2,0,0,0
670820,0,0,0,0
670976,0,0,0,0
671016,0,0,0,0
671049,1,0,0,0
671129,0,0,0,0
671316,1,7,0,0
671381,0,0,0,0
671416,0,0,0,0
671461,0,0,0,0
671538,0,0,0,0
671706,0,0,0,0
671710,0,0,0,0
671722,0,0,0,0
671732,0,0,0,0
671766,0,0,0,0
671840,0,0,2,0
671926,0,0,0,0
671975,0,0,0,0
672074,0,0,0,0
672217,0,0,0,0
672250,0,0,0,0
672251,1,0,2,0
672253,0,0,8,0
672543,0,0,0,0
672622,0,0,0,0
672681,0,0,0,0
672850,0,0,0,0
672980,0,0,0,0
672991,0,0,0,0
673023,0,0,0,0
673103,0,0,0,0
673107,0,0,0,0
673168,0,0,0,0
673479,0,0,0,0
673549,0,1,1,0
673591,0,1,0,0
673607,0,0,0,0
673643,0,0,0,0
673676,0,0,0,0
673686,0,0,0,0
673743,0,0,0,0
673824,1,0,0,0
673839,0,0,0,0
673877,0,0,0,0
673881,0,0,0,0
674143,0,0,0,0
674155,0,0,0,0
674231,0,0,1,0
674263,0,0,0,0
674456,0,2,0,0
674763,0,0,0,0
675310,0,0,0,0
675513,0,0,0,0
675708,0,0,1,0
675895,0,0,0,0
675943,0,0,2,0
676076,0,0,0,0
676599,0,0,0,0
676662,0,0,0,0
676846,0,0,0,0
676900,0,0,0,0
677054,0,0,3,0
677307,0,0,0,0
677378,0,0,0,0
677652,0,0,0,0
677698,0,0,0,0
677864,0,0,0,0
677865,0,0,0,0
677884,0,0,1,0
677958,0,0,0,0
678002,0,0,0,0
678017,0,0,0,0
678103,2,0,9,0
678159,0,0,0,0
678258,0,0,0,0
678705,0,0,0,0
678712,0,0,0,0
678904,0,0,0,0
678994,0,0,4,0
679089,0,0,1,0
679147,0,0,0,0
679202,0,0,2,0
679540,0,0,0,0
679554,0,0,0,0
679908,0,0,0,0
679994,0,0,2,0
679996,2,1,0,0
680053,1,0,2,0
680060,0,0,0,0
680086,0,0,0,0
680100,0,0,0,0
680225,0,0,0,0
680277,0,0,0,0
680337,0,0,0,0
680460,0,0,0,0
680595,0,0,0,0
680670,0,0,2,0
680928,0,0,0,0
681358,0,0,0,0
681364,0,0,0,0
681797,0,0,0,0
681821,0,0,0,0
681846,0,0,0,0
682117,0,0,0,0
682193,0,0,0,0
682322,0,0,0,0
682324,0,0,0,0
682348,0,0,0,0
682485,0,0,2,0
682564,0,0,0,0
682767,0,0,0,0
683023,0,0,0,0
683354,0,0,0,0
683381,0,0,0,0
683384,1,0,0,0
683398,0,0,0,0
686073,0,0,0,0
686127,0,0,0,0
686410,0,0,0,0
686488,0,0,0,0
686521,0,0,0,0
686578,0,0,0,0
686649,0,10,18,0
686824,1,0,0,0
686847,0,0,0,0
686976,0,0,0,0
687005,0,0,0,0
687122,0,0,0,0
687166,0,0,0,0
687325,0,0,0,0
687370,0,1,3,0
687686,0,0,0,0
687751,0,0,0,0
688228,0,0,0,0
688243,0,0,0,0
688638,0,0,0,0
688647,0,0,0,0
689900,0,0,0,0
689906,0,0,0,0
690041,0,0,0,0
690270,2,0,0,0
690662,0,0,0,0
690839,0,0,0,0
690923,0,0,0,0
690958,0,0,0,0
690999,0,0,0,0
691061,0,0,0,0
691108,0,0,0,0
691256,0,0,0,0
691272,0,0,0,0
691275,0,0,0,0
691409,0,0,0,0
691665,0,0,0,0
691669,0,0,0,0
691675,0,0,0,0
691700,0,0,1,0
691810,0,0,0,0
692055,0,0,0,0
692066,0,0,0,0
692155,0,0,0,0
692232,0,0,0,0
692890,0,0,0,0
693310,0,0,0,0
693417,0,0,0,0
693493,0,0,0,0
693543,0,0,0,0
693636,0,0,0,0
693848,0,0,0,0
693969,0,0,0,0
693984,0,0,0,0
694020,0,0,0,0
694156,0,0,0,0
694575,0,0,0,0
694702,0,2,2,0
694759,0,0,0,0
694806,0,0,0,0
695163,0,0,0,0
696418,0,0,0,0
696556,0,0,0,0
696560,1,0,0,0
696636,0,0,0,0
696688,0,0,0,0
696784,0,0,0,0
696788,0,0,0,0
696831,0,1,3,0
696984,0,0,0,0
696993,0,0,0,0
697181,0,0,0,0
697560,0,0,0,0
697663,0,0,0,0
697695,0,0,0,0
697700,0,0,0,0
699082,0,2,12,0
699229,0,0,0,0
699258,1,0,1,1
699376,0,0,0,0
699894,0,0,0,0
700003,0,0,0,0
700005,0,0,0,0
700033,0,0,0,0
700073,0,0,0,0
700264,1,0,0,0
700275,0,0,0,0
700291,0,0,0,0
700400,0,0,0,0
700703,0,0,0,0
700756,0,0,5,0
700911,0,0,0,0
701601,0,0,0,0
701634,1,0,0,0
702286,0,0,0,0
702822,0,0,0,0
702897,0,0,0,0
703080,0,0,0,0
703564,0,0,0,0
703565,0,0,0,0
703845,0,0,0,0
703898,0,0,0,0
704219,0,0,0,0
704244,1,0,17,0
704434,0,0,0,0
704602,0,0,0,0
704618,0,0,0,0
704782,0,0,0,0
705024,0,0,0,0
705076,0,0,0,0
705184,0,0,0,0
705243,0,0,0,0
705506,0,0,0,0
705572,1,0,0,0
705586,0,0,0,0
705593,0,0,2,0
705734,1,0,0,0
705859,0,0,2,0
705932,0,0,0,0
706379,0,0,0,0
706545,0,0,0,0
706565,0,6,0,0
706662,0,0,0,0
706710,0,0,0,0
706915,0,0,0,0
706975,0,0,0,0
707089,6,0,19,0
707505,0,0,0,0
707530,0,0,0,0
707538,0,0,0,0
708158,0,0,0,0
708509,0,0,0,0
708678,0,0,0,0
708679,0,0,0,0
708747,2,0,2,0
708988,0,0,0,0
709033,0,0,0,0
709110,0,0,0,0
709462,0,0,0,0
709560,0,0,0,0
709564,0,3,0,0
709824,0,0,0,0
710203,0,0,0,0
710204,0,0,0,0
710423,0,0,0,0
710614,0,0,0,0
711158,0,0,0,0
711338,2,4,0,0
714097,0,0,0,0
714155,0,0,0,0
714156,0,0,0,0
714485,0,0,0,0
714741,0,0,0,0
714850,0,1,2,0
714951,0,0,0,0
715775,0,0,1,0
715909,0,0,5,0
715929,0,0,0,0
716159,0,0,0,0
716162,0,0,4,0
716183,0,0,0,0
716236,0,0,0,0
716444,0,0,0,0
716564,0,0,2,0
716864,0,0,1,0
716892,0,0,0,0
716909,0,0,0,0
717190,0,0,0,0
717596,0,0,0,0
717672,1,0,0,0
717960,0,0,0,0
718051,0,0,0,0
718131,1,0,0,0
718320,0,1,1,0
718338,0,0,0,0
718662,0,0,0,0
718688,0,0,0,0
719421,0,0,6,0
719490,0,0,0,0
719624,0,0,0,0
719680,0,0,0,0
719721,0,0,0,0
719866,0,0,0,0
719917,0,0,0,0
720279,0,2,0,0
720317,0,0,0,0
720341,0,0,0,0
720364,0,0,0,3
720755,0,0,0,0
720926,0,0,0,0
721598,0,0,0,0
721641,0,0,0,0
721651,0,0,2,0
721657,0,0,0,0
721974,0,0,0,0
722120,1,0,3,0
722240,0,0,0,0
722468,0,2,12,0
722583,0,0,0,0
722843,0,0,0,0
722919,1,0,1,0
722930,0,0,0,0
723163,0,0,0,0
723388,0,0,0,1
723446,0,0,0,0
723531,0,0,0,0
723553,0,0,0,0
723561,0,0,0,0
723655,1,0,3,0
723707,0,0,0,0
723775,0,0,0,0
724051,0,0,8,0
724359,1,0,3,0
724854,0,0,0,0
724889,0,0,0,0
724890,0,0,0,0
724908,0,9,0,0
724945,0,0,6,0
725061,0,0,0,0
725375,0,0,0,0
725489,0,0,1,0
725594,0,0,0,0
725719,0,0,0,0
725726,0,0,0,0
725800,0,0,0,0
725903,0,0,0,0
726170,6,4,1,0
726240,0,0,0,0
726596,0,0,0,0
726828,0,4,5,0
726844,0,0,0,0
726845,0,0,0,0
726871,0,0,0,0
726974,0,0,0,0
727185,0,0,1,0
727189,0,0,1,0
727276,0,0,0,0
727341,0,0,0,0
727813,0,0,0,0
727827,0,0,0,0
727832,0,0,0,0
727973,0,0,0,0
727998,0,0,0,0
728166,0,0,0,0
728219,0,0,0,0
728390,0,0,0,0
728417,0,0,0,0
728625,0,0,0,0
728628,0,0,0,0
728687,0,0,0,0
728816,0,0,0,0
728875,0,0,0,0
728925,2,0,0,0
729132,0,0,0,0
729283,0,0,0,0
729296,1,0,0,0
729393,0,0,0,0
729471,0,0,0,0
729640,0,0,0,0
729654,0,0,0,0
729660,0,0,0,0
729667,0,0,0,0
729995,2,0,0,0
730066,0,0,0,0
730121,0,0,0,0
730244,0,0,0,0
730320,0,0,0,0
730398,0,0,0,0
730492,0,0,0,0
730919,0,0,0,0
730934,0,0,0,0
731337,0,0,3,0
731607,0,0,0,0
731948,0,0,0,0
731949,0,0,0,0
732006,0,0,0,0
732023,0,0,0,0
732087,1,0,2,0
732430,0,0,0,0
732564,0,0,0,0
732595,1,0,1,0
732738,0,0,0,0
732939,0,0,0,0
732980,0,0,0,0
733022,0,0,0,0
733209,0,5,1,0
733343,0,0,0,0
733485,0,0,0,0
733551,0,0,0,0
733765,0,0,0,0
733882,0,0,0,0
734341,1,0,0,0
734636,0,0,0,0
734758,0,0,0,0
734848,0,0,0,0
734871,1,0,8,0
734990,0,0,0,0
734993,0,0,0,0
735028,0,0,0,0
735043,0,0,0,0
735072,0,0,0,0
735156,4,0,0,0
735275,0,0,0,0
735347,0,0,1,0
735508,0,0,1,0
735749,0,0,0,0
735750,0,0,0,0
735771,0,0,0,0
735933,0,0,0,0
735948,0,0,3,0
736174,0,0,1,0
736217,0,0,0,0
736251,0,0,0,0
736263,0,0,0,0
736431,0,0,0,0
736526,1,0,0,0
736540,0,0,0,0
736716,0,1,0,0
737153,2,0,2,0
737284,0,0,0,0
737423,0,0,0,0
737447,0,0,0,0
737469,0,0,0,0
737472,1,0,0,0
737803,3,0,15,0
737832,0,0,0,0
738077,0,0,0,0
738228,0,0,0,0
738248,1,0,0,0
738266,0,0,0,0
738297,0,0,0,0
738298,0,0,0,0
738474,0,0,0,0
738538,0,0,0,0
738669,1,0,0,0
738674,0,0,0,0
738689,0,0,0,0
738694,0,0,0,0
738699,0,0,0,0
738710,0,0,0,0
739154,0,0,0,0
739164,0,0,0,0
739193,0,0,0,0
739410,0,0,0,0
739434,0,0,0,0
739448,0,0,0,0
739565,0,0,0,0
739669,0,0,2,0
739759,0,0,0,0
739765,0,0,0,0
740028,0,0,0,0
740191,0,0,0,0
740263,1,0,12,0
740364,0,0,0,0
740452,0,0,0,0
740646,0,0,0,0
740694,0,0,0,0
740976,0,0,0,0
741120,0,0,0,0
741323,2,0,0,0
741360,0,0,0,0
741394,0,0,0,0
741515,0,0,1,0
741595,0,0,0,0
741689,0,0,0,0
741691,0,0,0,0
741697,0,0,0,0
741718,0,0,0,0
741795,0,0,0,0
741798,0,0,0,0
741866,0,0,0,0
741897,0,0,0,0
741955,0,0,0,0
741966,0,0,0,0
742037,0,0,0,0
742224,0,0,0,0
742312,0,0,0,0
742529,0,0,0,0
742650,0,0,0,0
742695,0,0,0,0
742870,0,0,1,0
742898,0,0,0,0
742929,0,0,2,0
743011,0,0,0,0
743048,0,0,0,0
743321,0,0,0,0
743487,0,0,0,0
743639,0,0,0,0
744084,0,0,1,0
744144,0,0,0,0
744188,0,0,0,0
744232,0,0,0,0
744709,0,0,0,0
744804,0,0,0,0
745267,1,0,0,0
745305,0,0,0,0
745382,0,0,0,0
745396,0,0,0,0
745418,0,0,0,0
745554,0,0,0,0
745632,0,0,0,0
745678,0,0,0,0
745720,0,0,0,0
745749,0,0,0,0
745765,0,0,0,0
745837,0,0,0,0
745874,0,0,0,0
746142,0,0,0,0
746240,0,0,0,0
746248,2,2,2,0
746394,0,0,0,0
746395,0,0,0,0
746463,0,0,0,0
746780,0,0,0,0
746786,0,0,0,0
746861,0,0,0,0
746917,0,0,0,0
746922,0,0,0,0
746927,0,0,0,0
746929,0,0,2,0
747058,0,0,1,0
747248,0,0,0,0
747251,0,0,0,0
747341,0,0,2,0
747367,0,0,0,0
747489,0,0,12,0
747507,0,0,0,0
747940,0,0,0,0
748825,0,0,0,0
748852,0,0,2,0
749334,0,0,0,0
749414,0,0,0,0
749494,0,0,0,0
750354,0,0,0,0
750382,0,0,0,0
750701,0,0,0,0
750745,1,0,0,0
750838,0,0,0,0
750976,0,0,0,0
751045,2,0,2,0
751331,0,0,0,0
751477,0,0,0,0
751558,0,0,0,0
751585,0,0,0,0
751588,1,0,0,0
751607,0,0,0,0
751631,0,0,0,0
751632,0,0,0,0
751642,1,0,2,0
751805,0,0,0,0
751817,0,0,0,0
751926,0,0,0,0
751980,0,0,0,0
752148,0,0,2,0
752153,0,0,0,0
752540,0,0,0,0
752656,0,0,0,0
752869,0,0,0,0
752914,0,0,0,0
752992,0,0,0,0
753234,0,0,0,0
753307,0,0,0,0
753367,0,0,0,0
753368,0,0,0,0
753498,0,0,0,0
753594,0,0,0,0
753666,0,0,0,0
754014,0,0,0,0
754110,0,0,0,0
754137,0,0,1,0
754170,0,0,0,0
754238,0,0,0,0
754342,0,0,0,0
754359,0,0,1,0
754885,0,0,0,0
754948,0,0,0,0
755035,0,0,0,0
755069,0,0,0,0
755217,0,0,0,0
755297,0,0,0,0
755298,0,0,0,0
755358,0,0,0,0
755381,0,0,0,0
755648,0,0,0,0
755716,0,0,0,0
755800,0,0,0,0
755970,0,0,0,0
756036,0,0,0,0
756041,0,0,0,0
756157,0,0,0,0
756205,0,0,0,0
756238,0,0,0,0
756340,0,0,0,0
756700,2,0,1,0
757538,0,0,0,0
757611,0,0,0,0
757665,0,0,0,0
757992,0,0,1,0
758232,0,0,0,0
758410,0,0,0,0
758896,3,0,1,0
759014,0,0,0,0
759055,0,0,0,0
759058,0,0,3,0
759065,4,1,0,0
759100,0,0,0,0
759413,0,0,0,0
759562,1,0,1,0
759648,0,0,0,0
759751,0,0,0,0
759756,0,0,0,0
759765,0,0,0,0
760571,0,0,0,0
760584,0,0,0,0
760618,0,0,0,0
760883,0,0,0,0
760894,0,0,0,0
760943,1,1,2,0
760952,0,0,0,0
760982,0,0,0,0
760993,0,0,0,0
761153,0,0,0,0
761449,0,0,0,0
761587,0,0,0,0
761673,0,0,0,0
761703,0,0,0,0
761732,0,0,0,0
761988,0,1,1,0
762207,0,0,0,0
762315,0,0,0,0
762343,0,0,0,0
762540,0,0,0,0
762834,0,0,0,0
762980,0,0,0,0
763052,0,0,0,0
763131,0,0,0,0
763581,0,0,0,0
763689,1,0,4,0
763879,0,0,0,0
764089,0,0,0,0
764234,0,0,0,0
764353,0,0,0,0
764356,0,0,0,0
764409,1,0,0,0
765049,0,0,0,0
765166,0,0,0,0
765188,0,0,0,0
765697,0,0,0,0
765792,0,0,0,0
765993,0,0,0,0
765994,0,0,0,0
766181,0,0,0,0
766339,0,0,0,0
766432,0,0,0,0
766534,0,0,0,0
767279,0,0,0,0
767442,0,0,0,0
767520,0,0,2,0
767659,0,0,0,0
767679,0,0,0,0
767782,0,0,0,0
767843,4,0,0,0
767925,0,0,0,0
768085,0,0,0,0
768342,0,0,0,0
768355,0,0,0,0
768378,0,0,0,0
768693,0,0,0,0
768709,0,0,0,0
768747,0,0,0,0
769106,0,0,0,0
769262,0,0,0,0
769364,0,0,0,0
769680,0,0,0,0
769698,0,0,0,0
770010,0,0,2,0
770044,0,0,0,0
770147,0,0,0,0
770178,0,0,0,0
770594,2,0,2,0
770604,0,0,0,0
770621,0,0,0,0
770809,3,3,1,2
771211,0,4,4,0
771237,0,0,0,0
771313,0,0,0,0
771505,0,0,0,0
771828,0,0,1,0
771877,0,0,0,0
771965,0,0,9,0
772305,0,0,0,0
772997,0,0,2,0
773282,0,0,0,0
773443,0,0,2,0
773545,0,0,1,0
773621,0,0,0,0
773861,0,0,0,0
774031,0,0,0,0
774157,0,0,1,0
774170,0,1,5,0
774193,0,0,0,0
774286,1,0,0,0
774520,0,0,0,0
774530,0,0,0,0
774687,0,0,0,0
774995,0,0,0,0
775126,0,0,0,0
775131,0,0,0,0
775171,0,0,0,0
775535,0,0,0,0
775578,0,0,0,0
775763,0,0,0,0
775980,0,0,0,0
776094,0,0,0,0
776138,0,0,0,0
776196,0,0,0,0
776243,0,0,0,0
776441,0,0,0,0
